Niveau,Code de la CNP v1.0,Titres de classes,Nom du type d’élément Français,Description d’élément Français
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Exemple(s) illustratif(s),vérificateur/vérificatrice de composants électroniques 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,acidograveur/acidograveuse de cartes de circuits imprimés 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,acidograveur-plaqueur/acidograveuse-plaqueuse de cristaux de quartz - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,ajusteur/ajusteuse de machines à écrire 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,aligneur/aligneuse - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur général/assembleuse générale et opérateur/opératrice de machine légère - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse à l'établi - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse au banc - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse d'appareils électroniques - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de bobines - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de câbles et de faisceaux 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de caisses enregistreuses électroniques 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de cartes de circuits imprimés 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de cartouches et de cassettes pour magnétophones 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de châssis - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de circuits hybrides - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de circuits intégrés 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de commandes électroniques 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de composants à semi-conducteurs 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de composants électroniques 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de composants électroniques - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de condensateurs 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de condensateurs au mica 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de cônes - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de consoles - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de cristaux 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de détecteurs de rayonnement 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de faisceaux - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de filtres - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de haut-parleurs 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de lecteurs de disques compacts 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de machine à copier 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de machines à clavier électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de machines de bureau 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de machines de bureau électroniques 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de matériel de télécommunications 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de microcircuits 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de montages en surface 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de montages en surface - fabrication de matériel électronique 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de pistolets de tubes - images de téléviseurs 
5,94201,"Assembleurs/assembleuses, monteurs/monteuses, contrôleurs/contrôleuses et vérificateurs/vérificatrices de matériel électronique",Tous les exemples,assembleur/assembleuse de récepteurs de radars 
